DATE,REPORT_TYPE,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,Sunrise,Sunset
2016-09-19T23:59:00,SOD  ,53,72,52,30,29.3,62,8.3,7,8.8,0,88,56,210,27,0,0,0,200,20,,537,1753
2016-09-20T23:59:00,SOD  ,54,75,55,30.12,29.41,62,8,10,12.2,0,83,66,100,22,T,0,0,100,16,RA,538,1751
2016-09-21T23:59:00,SOD  ,63,70,82,30.13,29.41,66,6.7,5,7.7,0,74,65,130,34,0.55,0,0,130,30,TS RA BR,539,1749
2016-09-22T23:59:00,SOD  ,65,73,75,30.03,29.3,68,4.7,8,11.1,0,81,64,190,16,T,0,0,190,13,,540,1748
2016-09-23T23:59:00,SOD  ,65,70,85,30.09,29.38,67,10,5,8.6,0,73,67,60,24,T,0,0,30,17,BR,541,1746
2016-09-24T23:59:00,SOD  ,62,70,80,30.14,29.42,65,8.5,5,9,0,74,66,50,19,0,0,0,70,14,,542,1744
2016-09-25T23:59:00,SOD  ,62,74,71,29.99,29.26,66,10.4,9,13.4,0,85,63,290,29,0.01,0,0,300,23,RA,543,1742
2016-09-26T23:59:00,SOD  ,41,63,46,29.95,29.21,52,14.5,0,2.9,2,69,56,260,36,T,0,0,260,29,,544,1741
2016-09-27T23:59:00,SOD  ,38,61,47,29.79,29.06,49,14,0,1.3,4,70,51,260,37,0,0,0,260,28,,545,1739
2016-09-28T23:59:00,SOD  ,48,55,79,29.94,29.24,52,12.4,0,-4.2,10,60,50,40,33,0.31,0,0,50,28,TS RA BR,546,1737
2016-09-29T23:59:00,SOD  ,57,62,84,30.15,29.44,59,15.9,0,3.2,3,65,59,10,31,0.2,0,0,20,24,RA BR,547,1735
2016-09-30T23:59:00,SOD  ,58,62,87,30.1,29.36,60,11.4,0,3.6,3,64,60,40,24,0.1,0,0,40,20,RA DZ BR,548,1734
2016-10-01T23:59:00,SOD  ,58,61,93,30,29.27,59,6.8,0,3,4,64,57,320,16,0.94,0,0,320,14,TS RA FG BR,549,1732
2016-10-02T23:59:00,SOD  ,57,61,90,30.05,29.34,58,6.1,0,3.4,4,65,56,350,14,0.03,0,0,310,12,RA DZ BR,551,1730
2016-10-03T23:59:00,SOD  ,56,62,80,30.08,29.36,59,4.7,0,4.8,3,67,57,130,11,0,0,0,130,9,,552,1729
2016-10-04T23:59:00,SOD  ,56,68,71,30.02,29.29,60,8.8,3,11.2,0,75,60,90,20,0,0,0,100,16,,553,1727
2016-10-05T23:59:00,SOD  ,57,70,67,29.96,29.25,62,9.5,5,13.6,0,80,59,200,26,T,0,0,190,20,,554,1725
2016-10-06T23:59:00,SOD  ,63,66,88,30.04,29.31,64,6.1,1,10,0,74,58,170,19,0.25,0,0,170,15,TS RA BR,555,1723
2016-10-07T23:59:00,SOD  ,50,59,69,30.09,29.39,55,10.8,0,3.4,6,70,47,280,29,T,0,0,300,22,,556,1722
2016-10-08T23:59:00,SOD  ,41,53,63,30.25,29.52,48,6.2,0,-2.2,12,65,40,300,25,0,0,0,310,18,,557,1720
2016-10-09T23:59:00,SOD  ,45,55,70,30.32,29.59,50,7.7,0,0.1,10,63,47,100,19,0,0,0,100,16,,558,1719
2016-10-10T23:59:00,SOD  ,47,58,66,30.29,29.54,52,6.2,0,3.5,7,71,45,170,14,0,0,0,150,12,,559,1717
2016-10-11T23:59:00,SOD  ,49,64,63,30.12,29.37,55,10.1,0,9.8,1,73,54,190,28,T,0,0,190,23,RA,601,1715
2016-10-12T23:59:00,SOD  ,52,57,82,30.01,29.31,55,13.8,0,3.2,8,69,45,320,29,0.14,0,0,330,24,TS RA BR,602,1714
2016-10-13T23:59:00,SOD  ,35,48,65,30.28,29.55,42,4.2,0,-5.5,17,57,38,330,19,0,0,0,330,15,,603,1712
2016-10-14T23:59:00,SOD  ,42,52,69,30.2,29.44,47,7.6,0,-1.1,13,66,38,170,23,0,0,0,180,18,,604,1710
2016-10-15T23:59:00,SOD  ,57,62,84,29.98,29.23,59,13.6,0,9.2,3,70,53,190,33,T,0,0,190,26,DZ BR,605,1709
2016-10-16T23:59:00,SOD  ,63,69,86,29.87,29.13,65,8.5,4,16.5,0,72,65,200,27,0.29,0,0,200,18,TS RA BR,606,1707
2016-10-17T23:59:00,SOD  ,63,75,69,29.59,28.84,67,18.5,10,22.9,0,82,67,210,44,0,0,0,190,31,,607,1706
2016-10-18T23:59:00,SOD  ,55,66,62,29.72,29.05,61,10.5,1,14.2,0,76,55,200,36,0,0,0,210,26,,609,1704
2016-10-19T23:59:00,SOD  ,47,60,63,30.06,29.36,53,3.8,0,8.5,5,71,49,50,15,0.02,0,0,50,14,RA,610,1703
2016-10-20T23:59:00,SOD  ,43,51,74,30.13,29.41,48,13.6,0,-0.2,14,56,45,20,28,0,0,0,10,22,,611,1701
2016-10-21T23:59:00,SOD  ,32,46,58,30.15,29.41,40,12,0,-4.8,19,54,37,10,26,0,0,0,340,20,,612,1700
2016-10-22T23:59:00,SOD  ,36,49,62,30.06,29.31,43,6.8,0,-1.5,16,60,37,230,21,0,0,0,200,15,,613,1658
2016-10-23T23:59:00,SOD  ,43,57,65,29.96,29.24,50,10.7,0,6.8,8,73,41,250,32,0,0,0,330,25,,614,1657
2016-10-24T23:59:00,SOD  ,39,49,68,30.34,29.63,44,7.2,0,-0.8,16,59,39,20,24,0,0,0,10,18,,616,1655
2016-10-25T23:59:00,SOD  ,38,45,69,30.39,29.65,44,6.6,0,-4.5,20,54,36,110,23,T,0,0,110,17,RA,617,1654
2016-10-26T23:59:00,SOD  ,44,48,91,30.11,29.34,46,12.7,0,-1.2,17,51,45,120,36,1.6,0,0,120,30,TS RA DZ BR,618,1653
2016-10-27T23:59:00,SOD  ,40,47,78,30.21,29.49,43,6.9,0,-1.8,18,51,42,330,23,T,0,0,330,18,BR,619,1651
2016-10-28T23:59:00,SOD  ,49,52,81,30.07,29.31,51,12,0,3.5,13,65,38,200,33,0,0,0,190,24,BR,621,1650
2016-10-29T23:59:00,SOD  ,56,64,78,29.94,29.21,59,10.7,0,15.9,1,71,56,230,28,0,0,0,230,21,,622,1649
2016-10-30T23:59:00,SOD  ,46,49,82,30.14,29.44,49,9.7,0,1.3,16,56,41,320,24,0.5,0,0,320,21,TS RA BR,623,1647
2016-10-31T23:59:00,SOD  ,45,50,78,30.03,29.28,48,9.6,0,2.6,15,61,38,180,25,0,0,0,180,20,,624,1646
2016-11-01T23:59:00,SOD  ,58,68,71,29.91,29.21,62,9,3,21,0,75,61,190,27,T,0,0,190,21,,625,1645
2016-11-02T23:59:00,SOD  ,57,60,91,30.07,29.37,58,7,0,13.4,5,65,55,320,24,0.18,0,0,10,18,TS RA DZ BR,627,1643
2016-11-03T23:59:00,SOD  ,49,58,80,30.22,29.51,52,5.1,0,11.8,7,67,48,20,24,0,0,0,20,13,BR,628,1642
2016-11-04T23:59:00,SOD  ,43,52,72,30.38,29.65,48,4.2,0,6.2,13,63,40,280,14,0,0,0,280,12,,629,1641
2016-11-05T23:59:00,SOD  ,46,56,69,30.32,29.58,51,7,0,10.6,9,68,43,250,17,0,0,0,250,14,,630,1640
2016-11-06T23:59:00,SOD  ,45,56,71,30.32,29.59,50,3.2,0,11.1,9,69,42,200,12,0,0,0,200,9,BR,632,1639
2016-11-07T23:59:00,SOD  ,43,54,66,30.28,29.53,48,5.8,0,9.5,11,66,42,200,16,0,0,0,200,13,,633,1638
2016-11-08T23:59:00,SOD  ,44,56,68,30.2,29.48,49,9.9,0,12,9,63,49,350,25,0.03,0,0,10,21,RA,634,1637
2016-11-09T23:59:00,SOD  ,34,50,60,30.29,29.54,42,7.7,0,6.4,15,58,41,350,20,0,0,0,350,16,,635,1636
2016-11-10T23:59:00,SOD  ,36,52,55,30.05,29.29,45,13.3,0,8.9,13,63,41,260,34,0,0,0,240,24,,636,1635
2016-11-11T23:59:00,SOD  ,34,45,64,30.3,29.6,41,12.7,0,2.4,20,52,37,10,35,T,0,0,20,26,,638,1634
2016-11-12T23:59:00,SOD  ,31,42,66,30.36,29.62,38,6.8,0,-0.2,23,52,31,250,20,0,0,0,250,15,,639,1633
2016-11-13T23:59:00,SOD  ,31,46,57,30.12,29.36,40,10,0,4.3,19,56,35,220,30,0,0,0,240,20,,640,1632
2016-11-14T23:59:00,SOD  ,38,51,69,29.91,29.15,44,6.1,0,9.8,14,60,41,200,18,0,0,0,180,15,,641,1631
2016-11-15T23:59:00,SOD  ,42,46,87,29.89,29.15,44,4.1,0,5.3,19,54,38,270,11,0,0,0,270,9,FG BR HZ,643,1630
2016-11-16T23:59:00,SOD  ,43,50,82,29.92,29.2,45,4.6,0,9.8,15,60,39,70,13,0,0,0,140,12,BR,644,1629
2016-11-17T23:59:00,SOD  ,47,58,64,29.79,29.06,53,14.5,0,18.3,7,72,44,190,29,0,0,0,190,23,BR,645,1628
2016-11-18T23:59:00,SOD  ,43,53,66,29.79,29.08,49,18.2,0,13.8,12,66,39,260,43,0.2,0,0,270,30,TS RA BR,646,1628
2016-11-19T23:59:00,SOD  ,22,34,58,30.13,29.43,31,18.2,0,-4.7,31,39,28,290,41,0.01,0,T,300,31,SN,647,1627
2016-11-20T23:59:00,SOD  ,16,29,59,30.31,29.57,25,9.1,0,-9.1,36,35,23,340,26,0,0,0,340,22,,649,1626
2016-11-21T23:59:00,SOD  ,19,32,64,30.31,29.56,27,4.4,0,-5.6,33,41,22,70,11,0,0,0,70,10,,650,1626
2016-11-22T23:59:00,SOD  ,27,33,72,30.28,29.51,32,8.8,0,-4.1,32,41,25,100,21,0.02,0,0,110,17,RA,651,1625
2016-11-23T23:59:00,SOD  ,39,41,93,30,29.23,40,9.7,0,4.4,24,44,37,130,21,0.21,0,0,130,17,RA DZ BR,652,1624
2016-11-24T23:59:00,SOD  ,33,39,83,30.17,29.45,36,9.1,0,2.9,26,43,35,290,22,T,0,0,300,17,DZ BR,653,1624
2016-11-25T23:59:00,SOD  ,33,37,83,30.29,29.56,36,8.1,0,1.4,28,42,31,290,21,T,0,0,280,16,RA DZ BR,654,1623
2016-11-26T23:59:00,SOD  ,34,40,80,30.26,29.49,37,7.2,0,4.9,25,47,32,200,21,0,0,0,200,15,,656,1623
2016-11-27T23:59:00,SOD  ,35,38,90,29.97,29.18,37,10.2,0,3.4,27,44,32,170,29,0.05,0,0,160,23,RA BR,657,1622
2016-11-28T23:59:00,SOD  ,44,46,90,29.45,28.66,45,17.3,0,11.9,19,51,41,180,34,0.99,0,0,180,25,RA BR,658,1622
2016-11-29T23:59:00,SOD  ,41,51,75,29.5,28.79,45,13.2,0,17.4,14,57,44,230,31,0,0,0,200,22,,659,1622
2016-11-30T23:59:00,SOD  ,,40,,,28.9,,10.8,0,6.8,25,45,34,240,28,T,0,0,250,21,RA,700,1621
2016-12-01T23:59:00,SOD  ,33,38,81,29.86,29.15,36,13.4,0,5.3,27,41,35,250,28,T,0,T,270,23,RA DZ,701,1621
2016-12-02T23:59:00,SOD  ,28,37,70,30.17,29.47,33,9.4,0,4.7,28,40,34,300,20,T,0,0,300,17,DZ,702,1621
2016-12-03T23:59:00,SOD  ,24,32,70,30.32,29.57,29,5.6,0,0.2,33,34,29,300,17,0,0,0,300,14,,703,1621
2016-12-04T23:59:00,SOD  ,28,30,89,30.05,29.28,30,3.8,0,-1.4,35,33,27,250,21,0.5,0,6.4,260,15,SN FG FZFG BR,704,1620
2016-12-05T23:59:00,SOD  ,30,33,92,30.01,29.24,31,9.4,0,2,32,34,31,280,25,0,5,0,270,21,BR,705,1620
2016-12-06T23:59:00,SOD  ,27,33,85,29.86,29.11,30,9.9,0,2.4,32,41,25,270,29,0,2,0,260,22,FZFG BR HZ FG,706,1620
2016-12-07T23:59:00,SOD  ,17,25,71,30.1,29.36,23,16.2,0,-5.2,40,27,22,280,36,T,0,T,280,29,SN,707,1620
2016-12-08T23:59:00,SOD  ,13,21,71,30.3,29.55,19,16.5,0,-8.8,44,24,17,280,35,0.01,0,T,270,26,SN,708,1620
2016-12-09T23:59:00,SOD  ,14,22,72,30.51,29.75,20,9.8,0,-7.4,43,25,18,310,19,T,0,T,260,14,SN,709,1620
2016-12-10T23:59:00,SOD  ,15,21,77,30.46,29.67,19,8.7,0,-8.1,44,23,18,150,18,0.12,0,2.7,270,14,SN BR,710,1620
2016-12-11T23:59:00,SOD  ,26,28,91,29.96,29.2,28,9.5,0,-0.7,37,33,23,290,24,0.44,3,5.1,280,18,SN FG BR,710,1620
2016-12-12T23:59:00,SOD  ,14,20,81,30.06,29.29,18,11.1,0,-8.4,45,32,7,290,29,0,5,0,290,23,BR HZ,711,1621
2016-12-13T23:59:00,SOD  ,4,12,65,30.19,29.42,12,9.6,0,-16.1,53,22,2,320,20,T,5,0.1,340,17,SN BR,712,1621
2016-12-14T23:59:00,SOD  ,0,11,61,30.21,29.44,8,16.1,0,-16.8,54,19,3,280,35,T,5,T,270,26,SN,713,1621
2016-12-15T23:59:00,SOD  ,-5,4,64,30.42,29.65,2,10.9,0,-23.5,61,9,-2,300,28,0,4,0,280,21,,713,1621
2016-12-16T23:59:00,SOD  ,8,14,72,30.07,29.23,14,9.3,0,-13.3,51,20,7,130,21,0.13,4,1.2,140,17,FZDZ SN FZFG BR FG,714,1622
2016-12-17T23:59:00,SOD  ,15,20,83,29.79,29.03,19,10.2,0,-7,45,22,18,320,32,0.12,5,1.7,320,28,FZDZ SN PL BR HZ RA,715,1622
2016-12-18T23:59:00,SOD  ,-3,6,68,30.45,29.75,3,12.7,0,-20.7,59,18,-7,330,34,0.03,6,0.5,340,28,SN BR,715,1622
2016-12-19T23:59:00,SOD  ,-3,1,64,30.63,29.83,4,12.1,0,-25.5,64,15,-13,220,25,0,6,0,210,20,,716,1623
2016-12-20T23:59:00,SOD  ,11,21,62,30.24,29.44,19,16.1,0,-5.3,44,28,14,240,38,0,6,0,240,29,,716,1623
2016-12-21T23:59:00,SOD  ,21,28,74,30.07,29.29,26,8.4,0,1.9,37,36,19,250,21,0,5,0,240,17,,717,1624
2016-12-22T23:59:00,SOD  ,24,31,73,30.27,29.55,29,9.2,0,5.1,34,37,24,300,19,0,5,0,300,15,,717,1624
2016-12-23T23:59:00,SOD  ,28,31,84,30.14,29.36,31,7.9,0,5.3,34,35,27,180,17,0.1,3,T,180,14,RA DZ SN BR HZ,718,1625
2016-12-24T23:59:00,SOD  ,31,36,85,30.23,29.51,33,4.6,0,10.5,29,38,33,310,17,T,3,0,310,14,DZ BR HZ,718,1626
2016-12-25T23:59:00,SOD  ,32,36,92,30.27,29.49,33,14,0,10.6,29,39,32,110,28,0.09,2,0,100,22,RA DZ FG BR,719,1626
2016-12-26T23:59:00,SOD  ,34,41,71,29.94,29.2,40,19.1,0,15.8,24,54,28,260,44,0.23,0,0,250,33,RA DZ FG BR,719,1627
2016-12-27T23:59:00,SOD  ,20,24,75,30.13,29.39,24,11,0,-1,41,28,19,280,32,0,0,0,280,22,,719,1628
2016-12-28T23:59:00,SOD  ,25,32,72,29.92,29.13,30,12.1,0,7.1,33,45,19,200,39,0,0,0,200,30,,719,1628
2016-12-29T23:59:00,SOD  ,22,33,68,29.89,29.15,29,17.6,0,8.2,32,35,30,290,35,T,0,T,290,26,SN,720,1629
2016-12-30T23:59:00,SOD  ,18,31,61,29.95,29.16,26,13.5,0,6.4,34,38,24,210,39,0,0,0,200,29,,720,1630
2016-12-31T23:59:00,SOD  ,21,32,61,29.73,29.03,29,13.1,0,7.5,33,40,23,210,36,0,0,0,210,25,,720,1631
2017-01-01T23:59:00,SOD  ,19,29,70,30.12,29.38,26,4.9,0,4.6,36,40,17,190,19,0,0,0,190,13,,720,1631
2017-01-02T23:59:00,SOD  ,32,33,88,30.03,29.26,35,6.3,0,8.7,32,40,25,70,19,0.11,0,0,70,15,RA DZ FG BR HZ,720,1632
2017-01-03T23:59:00,SOD  ,32,29,91,29.83,29.1,34,10,0,4.8,36,39,19,270,31,T,0,0,290,23,RA DZ FG BR,720,1633
2017-01-04T23:59:00,SOD  ,3,13,62,30.04,29.29,11,16.9,0,-11.1,52,19,7,280,34,0,0,0,280,25,,720,1634
2017-01-05T23:59:00,SOD  ,-2,8,60,30.08,29.33,6,12.7,0,-16,57,13,3,270,24,T,0,T,270,20,SN,720,1635
2017-01-06T23:59:00,SOD  ,-6,5,61,30.3,29.55,2,10.1,0,-18.9,60,9,0,260,19,T,0,T,260,16,,720,1636
2017-01-07T23:59:00,SOD  ,-2,9,58,30.53,29.78,7,10.7,0,-14.9,56,18,0,330,27,0,0,0,330,22,,720,1637
2017-01-08T23:59:00,SOD  ,-2,11,54,30.63,29.86,8,9.6,0,-12.8,54,19,2,190,25,0,0,0,200,21,,720,1638
2017-01-09T23:59:00,SOD  ,16,26,70,30.23,29.43,22,13,0,2.3,39,33,19,200,27,0.02,0,0.2,190,22,SN BR,720,1639
2017-01-10T23:59:00,SOD  ,31,38,81,29.64,28.9,35,23.2,0,14.3,27,51,25,260,56,0.2,0,0,260,40,RA BR,719,1640
2017-01-11T23:59:00,SOD  ,29,34,87,29.81,29.07,32,12.1,0,10.4,31,43,25,10,29,0.33,0,0,10,22,TS RA DZ FG BR,719,1641
2017-01-12T23:59:00,SOD  ,17,24,79,30.19,29.49,21,11.1,0,0.4,41,28,19,350,21,0.05,0,0.2,20,17,DZ FZRA FZDZ SN PL BR RA,719,1642
2017-01-13T23:59:00,SOD  ,13,22,70,30.68,29.93,19,8.9,0,-1.5,43,27,16,340,19,0,0,0,20,15,,718,1643
2017-01-14T23:59:00,SOD  ,19,28,67,30.5,29.72,25,4.6,0,4.5,37,35,21,320,11,0,0,0,330,9,,718,1644
2017-01-15T23:59:00,SOD  ,19,28,70,30.4,29.62,25,2.3,0,4.5,37,36,20,200,8,0,0,0,200,7,,718,1645
2017-01-16T23:59:00,SOD  ,32,34,93,30.14,29.34,33,5.9,0,10.5,31,37,30,100,14,0.9,0,T,100,12,RA DZ FZRA PL BR,717,1647
2017-01-17T23:59:00,SOD  ,35,37,96,29.9,29.16,36,9.6,0,13.6,28,39,35,280,20,0.48,0,0,280,16,TS RA DZ BR,717,1648
2017-01-18T23:59:00,SOD  ,32,33,92,30.08,29.34,34,9.5,0,9.6,32,36,30,210,22,T,0,0,240,16,DZ BR,716,1649
2017-01-19T23:59:00,SOD  ,35,36,94,29.93,29.14,37,6.7,0,12.6,29,42,30,80,14,0.46,0,0,80,12,RA BR HZ,715,1650
2017-01-20T23:59:00,SOD  ,39,41,96,29.66,28.9,40,5.8,0,17.6,24,43,38,50,17,0.18,0,0,60,13,RA DZ FG BR,715,1651
2017-01-21T23:59:00,SOD  ,44,50,85,29.53,28.8,47,8.5,0,26.5,15,59,40,240,27,T,0,0,190,20,DZ FG BR,714,1653
2017-01-22T23:59:00,SOD  ,39,42,89,29.63,28.92,40,5.3,0,18.5,23,46,38,360,18,0.01,0,0,10,14,RA FG BR,714,1654
2017-01-23T23:59:00,SOD  ,35,39,87,29.76,29.04,38,9.4,0,15.5,26,42,36,10,21,0,0,0,350,16,BR,713,1655
2017-01-24T23:59:00,SOD  ,32,36,85,29.84,29.1,34,7.2,0,12.4,29,38,34,80,18,T,0,0,100,15,DZ BR,712,1656
2017-01-25T23:59:00,SOD  ,35,38,93,29.53,28.79,36,11.4,0,14.4,27,42,34,260,27,0.09,0,T,260,22,RA DZ SN BR,711,1658
2017-01-26T23:59:00,SOD  ,27,32,80,29.82,29.11,30,13.4,0,8.3,33,34,30,300,28,T,0,T,310,22,RA SN BR,710,1659
2017-01-27T23:59:00,SOD  ,20,28,75,29.87,29.12,24,14.7,0,4.2,37,31,24,250,30,T,0,T,270,22,SN,710,1700
2017-01-28T23:59:00,SOD  ,20,27,74,29.8,29.05,25,11.7,0,3.1,38,29,24,290,23,T,0,T,280,20,,709,1701
2017-01-29T23:59:00,SOD  ,15,25,63,29.86,29.13,23,10.6,0,1,40,28,21,310,28,T,0,0.1,320,22,SN,708,1703
2017-01-30T23:59:00,SOD  ,14,26,62,29.83,29.05,22,10.1,0,1.9,39,37,15,180,30,0.01,0,0.1,190,23,SN,707,1704
2017-01-31T23:59:00,SOD  ,29,37,77,29.75,29.04,34,15.6,0,12.8,28,39,35,300,33,0.03,0,0,300,25,RA BR,706,1705
2017-02-01T23:59:00,SOD  ,21,30,66,30.09,29.32,28,12.4,0,5.7,35,38,21,280,29,T,0,T,280,23,SN BR,705,1707
2017-02-02T23:59:00,SOD  ,6,19,56,30.37,29.62,16,13.5,0,-5.5,46,24,14,300,27,0,0,0,320,22,,704,1708
2017-02-03T23:59:00,SOD  ,3,21,48,30.45,29.7,16,10.6,0,-3.7,44,28,14,270,27,0,0,0,290,20,,703,1709
2017-02-04T23:59:00,SOD  ,8,22,50,30.2,29.39,20,12.5,0,-2.8,43,33,10,180,31,0,0,0,190,23,,702,1710
2017-02-05T23:59:00,SOD  ,19,31,64,30.03,29.28,27,8.7,0,6,34,38,24,290,29,0,0,0,320,18,,701,1712
2017-02-06T23:59:00,SOD  ,33,38,82,29.86,29.08,36,6.9,0,12.8,27,55,21,170,19,T,0,0,180,15,DZ FG BR HZ,659,1713
2017-02-07T23:59:00,SOD  ,39,41,94,,28.76,40,10.4,0,15.6,24,50,32,280,34,0.47,0,0,290,25,TS RA DZ FG BR,658,1714
2017-02-08T23:59:00,SOD  ,18,26,67,29.95,29.25,24,11.1,0,0.3,39,32,19,330,24,0,0,0,330,20,,657,1716
2017-02-09T23:59:00,SOD  ,4,19,51,30.27,29.54,15,11.7,0,-6.9,46,25,13,320,26,0,0,0,320,21,,656,1717
2017-02-10T23:59:00,SOD  ,21,30,64,29.9,29.1,28,13.7,0,3.8,35,41,18,200,35,0,0,0,200,26,,655,1718
2017-02-11T23:59:00,SOD  ,33,42,78,29.9,29.15,37,6.7,0,15.6,23,49,34,10,19,0,0,0,20,16,,653,1719
2017-02-12T23:59:00,SOD  ,24,39,60,30.11,29.41,33,15.8,0,12.3,26,47,31,310,46,T,0,0,300,36,DZ,652,1721
2017-02-13T23:59:00,SOD  ,22,35,58,30.18,29.41,31,10.3,0,8,30,44,25,240,25,0,0,0,250,20,,651,1722
2017-02-14T23:59:00,SOD  ,27,41,60,29.82,29.05,35,14,0,13.7,24,50,31,320,34,0,0,0,320,25,,649,1723
2017-02-15T23:59:00,SOD  ,14,31,48,29.9,29.17,26,11.2,0,3.4,34,35,26,320,26,0,0,0,330,21,,648,1724
2017-02-16T23:59:00,SOD  ,16,36,46,29.86,29.1,29,8.9,0,8.1,29,41,30,50,23,0,0,0,130,16,,647,1726
2017-02-17T23:59:00,SOD  ,32,47,54,29.67,28.93,41,8.1,0,18.8,18,67,27,230,23,0,0,0,200,20,,645,1727
2017-02-18T23:59:00,SOD  ,35,55,50,29.72,29.02,45,6.9,0,26.5,10,70,40,220,23,0,0,0,220,15,,644,1728
2017-02-19T23:59:00,SOD  ,32,52,53,30.01,29.32,43,3.8,0,23.2,13,69,35,100,16,0,0,0,100,13,,642,1730
2017-02-20T23:59:00,SOD  ,44,56,64,30.02,29.28,50,12.4,0,26.8,9,70,41,150,28,0,0,0,160,23,BR HZ,641,1731
2017-02-21T23:59:00,SOD  ,51,58,79,29.91,29.16,54,6.5,0,28.5,7,66,49,200,23,0.04,0,0,200,18,RA BR HZ,640,1732
2017-02-22T23:59:00,SOD  ,52,59,79,29.71,28.97,55,11.8,0,29.1,6,68,50,220,29,0,0,0,190,22,FG BR,638,1733
2017-02-23T23:59:00,SOD  ,39,49,80,29.76,29.02,42,12.6,0,18.8,16,59,38,40,33,0.21,0,0,30,23,RA BR,637,1734
2017-02-24T23:59:00,SOD  ,37,37,90,29.53,28.8,38,12.5,0,6.4,28,40,33,30,35,0.15,0,0,30,24,TS RA DZ BR,635,1736
2017-02-25T23:59:00,SOD  ,17,28,65,29.86,29.16,23,13.9,0,-3,37,33,23,320,30,T,0,T,310,24,SN,634,1737
2017-02-26T23:59:00,SOD  ,21,35,53,29.99,29.26,31,13.8,0,3.7,30,49,21,200,38,T,0,0,200,30,RA,632,1738
2017-02-27T23:59:00,SOD  ,30,41,64,30.1,29.35,37,7.4,0,9.3,24,54,27,180,24,0,0,0,200,16,,630,1739
2017-02-28T23:59:00,SOD  ,,54,,,28.92,,13.6,0,21.9,11,60,47,190,31,0.65,0,0,190,25,TS RA BR,629,1741
2017-03-01T23:59:00,SOD  ,35,43,84,29.68,29.02,37,14,0,10.7,22,54,32,310,37,0.12,0,T,300,29,RA DZ SN FG BR,627,1742
2017-03-02T23:59:00,SOD  ,19,31,59,30.24,29.54,28,11,0,-1.4,34,35,27,270,24,T,0,T,280,18,SN,626,1743
2017-03-03T23:59:00,SOD  ,7,27,41,30.55,29.81,22,10.2,0,-5.8,38,33,21,310,29,0,0,0,320,23,,624,1744
2017-03-04T23:59:00,SOD  ,25,35,71,30.48,29.7,31,14.5,0,1.8,30,42,28,120,29,0.01,0,0.1,120,24,SN BR HZ,622,1745
2017-03-05T23:59:00,SOD  ,34,46,63,30.16,29.39,41,14.6,0,12.4,19,60,32,190,32,0,0,0,200,23,,621,1747
2017-03-06T23:59:00,SOD  ,49,59,77,29.83,29.03,53,21,0,25.1,6,65,52,190,46,T,0,0,190,35,DZ,619,1748
2017-03-07T23:59:00,SOD  ,32,55,52,29.84,29.13,42,19.2,0,20.7,10,65,44,220,49,0.24,0,0,250,36,TS RA,618,1749
2017-03-08T23:59:00,SOD  ,19,47,33,29.99,29.28,36,22.1,0,12.3,18,53,40,270,57,0,0,0,270,41,,616,1750
2017-03-09T23:59:00,SOD  ,21,36,52,30.16,29.43,31,6.9,0,0.9,29,42,29,340,24,0,0,0,340,20,,614,1751
2017-03-10T23:59:00,SOD  ,1,30,31,30.39,29.66,21,14.6,0,-5.4,35,36,23,340,29,0,0,0,350,24,,613,1752
2017-03-11T23:59:00,SOD  ,-1,25,30,30.49,29.73,19,8.5,0,-10.8,40,32,18,30,22,0,0,0,340,17,,611,1754
2017-03-12T23:59:00,SOD  ,7,27,46,30.41,29.62,22,6.9,0,-9.2,38,36,18,120,21,0.05,0,0.4,80,16,SN BR,609,1755
2017-03-13T23:59:00,SOD  ,22,29,79,30.23,29.47,27,10.5,0,-7.5,36,31,27,40,23,0.24,2,3.9,30,18,TS SN FZFG BR HZ FG,607,1756
2017-03-14T23:59:00,SOD  ,12,24,64,30.32,29.57,20,14.1,0,-12.9,41,28,19,360,29,0.19,6,3.4,340,23,SN FZFG BR BLSN FG,606,1757
2017-03-15T23:59:00,SOD  ,9,25,49,30.36,29.59,21,11.5,0,-12.2,40,33,16,310,24,0,2,0,310,21,,604,1758
2017-03-16T23:59:00,SOD  ,14,30,50,30.29,29.52,26,6.4,0,-7.6,35,42,18,200,16,0,1,0,220,12,HZ,602,1759
2017-03-17T23:59:00,SOD  ,34,43,78,30.02,29.25,38,10.3,0,5.1,22,50,36,280,35,0.03,0,T,290,28,RA DZ SN PL BR HZ,601,1800
2017-03-18T23:59:00,SOD  ,30,39,66,30.18,29.47,36,13,0,0.7,26,45,32,330,29,0,0,0,290,24,,559,1802
2017-03-19T23:59:00,SOD  ,31,41,61,30.25,29.47,39,8.5,0,2.3,24,53,29,190,31,0,0,0,190,24,,557,1803
